,time_usec,xacc,frequency,yacc,zacc,xgyro,ygyro,zgyro,temperature
479,149626383,2,24650.0,53,-1008,1,1,0,4432
480,151823651,1,24700.0,54,-1007,1,1,0,4480
481,152023732,1,24700.0,54,-1007,1,1,0,4432
482,152223716,2,24700.0,54,-1007,1,1,0,4480
483,152423642,1,24700.0,54,-1008,1,1,0,4432
484,152626426,1,24700.0,54,-1008,1,1,0,4480
485,152823640,1,24700.0,54,-1008,0,1,0,4432
486,153023641,1,24700.0,54,-1008,1,0,0,4480
487,153223670,2,24700.0,54,-1009,1,1,0,4432
488,153423704,2,24700.0,53,-1008,1,2,0,4480
489,153626389,1,24700.0,54,-1008,2,0,0,4480
490,153823710,2,24700.0,54,-1009,0,1,0,4432
491,154023665,1,24700.0,54,-1009,1,1,1,4480
492,154223674,1,24700.0,54,-1009,1,1,0,4480
493,154423703,1,24700.0,53,-1009,1,1,0,4480
494,154626441,1,24700.0,54,-1009,0,1,0,4480
495,154823719,1,24700.0,54,-1009,0,1,0,4480
496,155023635,1,24700.0,54,-1009,1,1,0,4480
497,155223669,1,24700.0,54,-1009,1,2,0,4432
498,155423695,1,24700.0,53,-1009,0,1,0,4480
499,155626387,1,24700.0,54,-1008,1,1,0,4480
500,157823686,2,24750.0,54,-1006,0,1,0,4480
501,158023696,1,24750.0,54,-1007,0,1,0,4480
502,158223647,1,24750.0,54,-1007,0,1,0,4480
503,158423671,2,24750.0,54,-1007,1,1,1,4480
504,158626421,1,24750.0,54,-1007,0,0,0,4480
505,158823669,1,24750.0,54,-1008,1,0,0,4480
506,159023652,2,24750.0,54,-1008,0,1,0,4432
507,159223733,2,24750.0,53,-1008,1,1,0,4432
508,159423720,1,24750.0,54,-1008,2,0,0,4480
509,159626436,1,24750.0,54,-1008,1,1,0,4480
510,159823705,2,24750.0,54,-1009,1,0,0,4480
511,160023653,2,24750.0,54,-1009,1,0,0,4432
512,160223665,1,24750.0,54,-1009,1,1,0,4432
513,160423664,1,24750.0,54,-1010,1,1,0,4480
514,160626415,2,24750.0,54,-1009,0,1,0,4432
515,160823691,1,24750.0,54,-1009,1,1,0,4432
516,161023715,1,24750.0,54,-1008,0,1,0,4432
517,161223659,1,24750.0,54,-1009,0,0,0,4432
518,161423710,2,24750.0,54,-1008,1,0,0,4432
519,161626686,1,24750.0,54,-1008,1,1,0,4432
520,163823691,1,24800.0,54,-1007,1,1,0,4480
521,164023696,1,24800.0,54,-1007,0,1,0,4480
522,164223692,1,24800.0,54,-1008,1,1,1,4480
523,164423707,1,24800.0,53,-1007,1,1,1,4480
524,164626646,1,24800.0,54,-1008,1,1,0,4480
525,164823705,1,24800.0,54,-1008,1,0,0,4480
526,165023715,2,24800.0,54,-1008,1,1,0,4480
527,165223716,1,24800.0,54,-1008,1,1,0,4480
528,165423667,2,24800.0,54,-1008,1,0,0,4480
529,165626585,2,24800.0,54,-1009,1,1,0,4432
530,165823702,1,24800.0,54,-1008,1,1,0,4432
531,166023689,2,24800.0,53,-1009,0,1,0,4432
532,166223713,2,24800.0,53,-1008,1,1,0,4432
533,166423727,2,24800.0,54,-1008,1,1,0,4432
534,166628628,1,24800.0,54,-1008,1,0,0,4432
535,166823666,1,24800.0,54,-1009,1,0,0,4480
536,167023701,1,24800.0,53,-1008,0,1,0,4480
537,167223743,1,24800.0,54,-1008,1,0,0,4432
538,167423668,2,24800.0,54,-1008,0,1,0,4432
539,167626683,1,24800.0,53,-1008,1,1,0,4432
540,169823678,1,24850.0,53,-1007,1,1,0,4432
541,170023683,2,24850.0,53,-1008,1,0,0,4432
542,170223673,1,24850.0,53,-1007,0,0,0,4480
543,170423710,2,24850.0,54,-1007,1,1,0,4480
544,170626684,1,24850.0,54,-1007,0,1,0,4432
545,170823671,1,24850.0,54,-1007,1,1,0,4432
546,171023707,1,24850.0,53,-1007,0,1,0,4480
547,171223660,1,24850.0,54,-1007,1,1,0,4432
548,171423700,1,24850.0,54,-1007,0,1,0,4432
549,171626496,2,24850.0,53,-1007,1,1,0,4432
550,171823721,1,24850.0,53,-1008,1,1,0,4480
551,172023665,2,24850.0,54,-1007,1,0,0,4480
552,172223725,2,24850.0,54,-1008,1,0,0,4480
553,172423725,1,24850.0,53,-1007,0,1,0,4480
554,172626537,2,24850.0,54,-1008,0,0,0,4480
555,172823716,1,24850.0,54,-1008,1,1,0,4480
556,173023643,2,24850.0,53,-1008,0,1,0,4432
557,173223727,2,24850.0,54,-1009,1,1,0,4480
558,173423666,2,24850.0,54,-1009,1,1,0,4480
559,173626689,1,24850.0,54,-1008,0,1,0,4432
560,175823669,1,24900.0,53,-1008,0,0,0,4432
561,176023660,1,24900.0,54,-1008,1,1,0,4432
562,176223726,1,24900.0,53,-1008,1,1,0,4432
563,176423731,1,24900.0,53,-1007,1,0,0,4480
564,176626662,1,24900.0,53,-1008,1,1,0,4480
565,176823717,2,24900.0,53,-1008,1,0,0,4480
566,177023667,2,24900.0,54,-1007,2,1,0,4432
567,177223686,1,24900.0,54,-1007,2,1,0,4480
568,177423694,1,24900.0,54,-1007,1,1,0,4480
569,177626591,1,24900.0,53,-1007,0,1,0,4480
570,177823679,1,24900.0,53,-1007,1,0,0,4480
571,178023670,1,24900.0,53,-1008,1,1,0,4432
572,178223666,2,24900.0,54,-1007,1,1,0,4480
573,178423714,1,24900.0,54,-1008,0,0,0,4432
574,178626534,2,24900.0,54,-1009,1,1,0,4480
575,178823704,2,24900.0,53,-1008,0,2,0,4480
576,179023658,2,24900.0,53,-1008,0,0,0,4480
577,179223669,1,24900.0,54,-1008,1,1,0,4432
578,179423664,1,24900.0,54,-1008,0,0,0,4480
579,179628637,1,24900.0,54,-1008,2,1,0,4432
580,181823656,1,24950.0,54,-1008,1,1,0,4480
581,182023681,1,24950.0,54,-1007,1,1,0,4432
582,182223662,2,24950.0,54,-1007,0,0,0,4480
583,182423662,1,24950.0,54,-1008,0,2,0,4480
584,182626637,1,24950.0,54,-1008,1,1,0,4432
585,182823704,1,24950.0,54,-1007,1,1,0,4480
586,183023647,1,24950.0,54,-1007,0,0,0,4480
587,183223664,1,24950.0,54,-1007,1,1,0,4432
588,183423663,1,24950.0,54,-1007,1,1,0,4480
589,183626568,1,24950.0,54,-1007,1,1,0,4432
590,183823672,2,24950.0,54,-1008,1,0,0,4480
591,184023668,1,24950.0,54,-1008,1,1,0,4480
592,184223658,1,24950.0,54,-1008,1,1,0,4480
593,184423681,2,24950.0,54,-1009,0,0,0,4480
594,184626590,2,24950.0,54,-1008,1,1,0,4480
595,184823651,1,24950.0,54,-1008,1,0,0,4480
596,185023722,1,24950.0,54,-1008,1,1,0,4480
597,185223656,1,24950.0,54,-1008,1,1,0,4480
598,185423654,1,24950.0,54,-1008,1,1,0,4480
599,185626668,1,24950.0,54,-1009,1,1,0,4480
600,187823647,2,25000.0,53,-1008,1,1,0,4432
601,188023706,1,25000.0,53,-1008,1,1,0,4432
602,188223667,2,25000.0,54,-1008,0,1,1,4432
603,188423651,1,25000.0,54,-1007,1,0,0,4480
604,188626678,1,25000.0,53,-1008,0,0,0,4480
605,188823659,2,25000.0,53,-1007,0,2,0,4480
606,189023693,1,25000.0,54,-1008,0,1,0,4432
607,189223725,1,25000.0,53,-1007,0,0,0,4480
608,189423709,1,25000.0,54,-1008,1,0,0,4480
609,189626563,2,25000.0,53,-1008,0,1,0,4480
610,189823729,1,25000.0,54,-1008,0,0,0,4432
611,190023682,1,25000.0,53,-1008,1,0,0,4480
612,190223649,1,25000.0,54,-1008,0,0,0,4480
613,190423712,1,25000.0,54,-1008,1,1,0,4432
614,190626536,1,25000.0,54,-1008,1,0,1,4480
615,190823665,2,25000.0,54,-1008,0,1,0,4480
616,191023715,1,25000.0,53,-1008,1,0,0,4432
617,191223722,2,25000.0,54,-1008,0,0,0,4480
618,191423693,1,25000.0,53,-1008,1,1,0,4480
619,191626698,1,25000.0,53,-1008,1,1,0,4432
620,193823696,2,25050.0,54,-1007,1,0,0,4480
621,194023656,2,25050.0,54,-1007,0,1,0,4432
622,194223705,1,25050.0,54,-1007,0,1,0,4432
623,194423676,1,25050.0,53,-1006,0,1,0,4480
624,194628623,1,25050.0,53,-1007,1,1,0,4480
625,194823677,1,25050.0,54,-1007,1,1,0,4480
626,195023713,1,25050.0,54,-1008,2,1,0,4432
627,195223726,1,25050.0,53,-1008,0,0,0,4432
628,195423695,2,25050.0,54,-1008,1,1,0,4432
629,195626505,1,25050.0,54,-1008,1,1,0,4432
630,195823713,1,25050.0,53,-1008,1,1,0,4480
631,196023696,1,25050.0,54,-1008,1,1,0,4480
632,196223699,1,25050.0,54,-1008,1,0,0,4432
633,196423712,2,25050.0,53,-1008,1,2,0,4480
634,196628636,1,25050.0,53,-1008,1,0,0,4432
635,196823696,1,25050.0,54,-1008,1,0,0,4432
636,197023706,2,25050.0,54,-1008,0,1,0,4480
637,197223700,2,25050.0,54,-1007,1,1,0,4432
638,197423659,2,25050.0,53,-1008,1,0,0,4432
639,197628686,1,25050.0,53,-1007,1,0,1,4480
640,199823694,1,25100.0,53,-1008,0,0,0,4432
641,200023711,1,25100.0,53,-1008,1,1,0,4432
642,200223662,2,25100.0,54,-1007,1,1,0,4480
643,200423666,1,25100.0,53,-1008,1,1,0,4432
644,200626632,2,25100.0,54,-1007,2,1,0,4480
645,200823705,1,25100.0,54,-1008,0,1,0,4480
646,201023703,2,25100.0,54,-1008,1,0,0,4432
647,201223727,2,25100.0,54,-1008,0,1,0,4432
648,201423654,2,25100.0,53,-1008,1,1,0,4480
649,201626550,2,25100.0,54,-1008,1,1,0,4480
650,201823723,1,25100.0,53,-1007,1,1,0,4432
651,202023707,1,25100.0,54,-1007,1,0,0,4480
652,202223694,1,25100.0,53,-1007,1,1,0,4480
653,202423667,1,25100.0,54,-1007,1,1,0,4480
654,202626576,1,25100.0,53,-1008,1,0,1,4480
655,202823663,1,25100.0,54,-1008,1,0,0,4432
656,203023670,1,25100.0,53,-1008,1,1,0,4432
657,203223696,1,25100.0,54,-1008,1,2,0,4480
658,203423640,2,25100.0,54,-1007,1,1,1,4480
659,203628624,1,25100.0,53,-1008,1,1,1,4432
660,205823719,1,25150.0,54,-1009,1,1,0,4432
661,206023672,2,25150.0,54,-1008,1,1,0,4480
662,206223712,1,25150.0,53,-1008,1,0,0,4480
663,206423691,2,25150.0,54,-1007,1,1,0,4432
664,206626665,2,25150.0,53,-1008,0,1,0,4480
665,206823715,2,25150.0,54,-1008,1,1,0,4480
666,207023667,2,25150.0,53,-1008,1,0,0,4432
667,207223723,1,25150.0,54,-1008,0,1,0,4432
668,207423642,1,25150.0,53,-1007,1,0,0,4480
669,207626596,1,25150.0,53,-1008,1,1,0,4480
670,207823947,1,25150.0,54,-1007,1,1,0,4432
671,208023842,1,25150.0,54,-1007,1,1,0,4480
672,208223838,1,25150.0,54,-1008,1,1,0,4480
673,208423907,1,25150.0,53,-1007,1,1,0,4432
674,208626393,1,25150.0,54,-1008,1,1,0,4432
675,208823848,1,25150.0,53,-1007,0,1,0,4480
676,209023926,2,25150.0,54,-1008,1,1,0,4480
677,209223850,1,25150.0,54,-1007,1,1,0,4480
678,209423829,2,25150.0,54,-1008,1,0,0,4480
679,209626471,1,25150.0,54,-1007,1,0,0,4480
680,211823841,1,25200.0,54,-1008,0,1,0,4480
681,212023913,1,25200.0,54,-1008,1,1,0,4480
682,212223825,1,25200.0,54,-1008,0,1,0,4432
683,212423835,2,25200.0,54,-1007,0,1,0,4480
684,212626485,2,25200.0,53,-1007,1,1,0,4480
685,212823825,1,25200.0,53,-1008,1,1,0,4480
686,213023793,2,25200.0,54,-1008,1,0,0,4480
687,213223927,1,25200.0,54,-1007,1,1,0,4480
688,213423822,1,25200.0,54,-1008,0,1,0,4480
689,213626388,1,25200.0,54,-1008,0,0,0,4480
690,213823921,1,25200.0,54,-1008,1,1,0,4480
691,214023804,2,25200.0,53,-1008,0,0,0,4480
692,214223848,1,25200.0,53,-1008,1,0,0,4480
693,214423960,1,25200.0,54,-1008,1,0,0,4432
694,214626401,1,25200.0,54,-1008,0,0,0,4480
695,214823832,2,25200.0,54,-1008,1,1,0,4432
696,215023922,1,25200.0,54,-1008,0,1,0,4480
697,215223826,1,25200.0,54,-1008,0,0,0,4480
698,215423826,1,25200.0,54,-1007,1,1,0,4480
699,215628683,1,25200.0,54,-1008,1,1,0,4432
700,217823846,1,25250.0,53,-1008,1,2,0,4480
701,218023914,1,25250.0,54,-1008,0,1,0,4480
702,218223845,1,25250.0,53,-1007,0,1,0,4480
703,218423822,1,25250.0,54,-1008,1,2,0,4480
704,218626418,1,25250.0,54,-1008,1,1,0,4480
705,218823830,1,25250.0,54,-1008,1,2,0,4480
706,219023805,1,25250.0,54,-1008,1,1,0,4432
707,219223915,1,25250.0,54,-1008,1,1,0,4480
708,219423834,1,25250.0,54,-1008,1,0,0,4432
709,219626413,2,25250.0,54,-1007,1,0,0,4432
710,219823925,1,25250.0,54,-1007,1,1,0,4480
711,220023831,1,25250.0,53,-1008,0,1,0,4480
712,220223832,2,25250.0,54,-1008,2,1,0,4480
713,220423924,2,25250.0,54,-1008,0,1,0,4432
714,220626444,2,25250.0,53,-1008,1,1,0,4480
715,220823828,1,25250.0,53,-1008,1,1,0,4432
716,221023904,1,25250.0,54,-1008,1,1,0,4480
717,221223835,1,25250.0,54,-1008,1,1,0,4480
718,221423837,1,25250.0,54,-1009,1,2,0,4480
719,221628682,1,25250.0,53,-1008,1,1,0,4480
720,223823842,2,25300.0,53,-1007,1,1,0,4480
721,224023924,1,25300.0,54,-1007,1,1,0,4432
722,224223826,1,25300.0,53,-1007,1,0,0,4480
723,224423832,2,25300.0,54,-1007,1,1,0,4480
724,224626404,1,25300.0,54,-1008,1,1,0,4432
725,224823827,1,25300.0,54,-1008,1,0,0,4480
726,225023825,1,25300.0,54,-1008,1,2,0,4480
727,225223933,2,25300.0,54,-1008,1,0,0,4432
728,225423843,1,25300.0,54,-1008,1,1,0,4480
729,225626439,1,25300.0,53,-1008,0,0,0,4432
730,225823729,1,25300.0,53,-1009,1,0,0,4432
731,226023653,1,25300.0,54,-1008,1,1,0,4480
732,226223730,2,25300.0,54,-1008,1,1,0,4480
733,226423666,1,25300.0,53,-1008,1,2,0,4432
734,226626368,1,25300.0,54,-1008,1,1,0,4480
735,226823663,1,25300.0,54,-1009,0,1,0,4432
736,227023727,1,25300.0,53,-1008,0,1,0,4480
737,227223711,2,25300.0,54,-1008,1,1,0,4480
738,227423670,1,25300.0,54,-1008,1,1,0,4480
739,227626390,1,25300.0,54,-1008,0,1,0,4480
740,229823715,2,25350.0,54,-1007,1,1,0,4480
741,230023639,1,25350.0,54,-1008,0,0,0,4432
742,230223700,2,25350.0,53,-1007,1,1,0,4480
743,230423647,1,25350.0,54,-1007,1,1,0,4480
744,230626415,1,25350.0,54,-1007,2,1,0,4480
745,230823688,1,25350.0,54,-1007,1,0,0,4480
746,231023649,1,25350.0,54,-1008,1,1,0,4480
747,231223724,2,25350.0,54,-1008,0,1,0,4480
748,231423642,1,25350.0,54,-1008,1,0,0,4480
749,231626421,1,25350.0,53,-1008,1,1,0,4480
750,231823699,1,25350.0,54,-1008,1,0,0,4480
751,232023685,1,25350.0,54,-1008,1,2,0,4432
752,232223697,2,25350.0,53,-1008,1,1,0,4432
753,232423705,1,25350.0,54,-1009,1,2,0,4480
754,232626377,1,25350.0,54,-1009,0,1,0,4480
755,232823708,1,25350.0,54,-1009,0,1,0,4480
756,233023733,1,25350.0,54,-1009,0,0,0,4480
757,233223724,2,25350.0,54,-1009,1,0,0,4480
758,233423638,2,25350.0,54,-1009,1,1,0,4480
759,233628707,2,25350.0,54,-1008,1,2,-1,4480
760,235823637,1,25400.0,54,-1007,1,1,0,4432
761,236023695,2,25400.0,54,-1008,1,1,0,4480
762,236223711,1,25400.0,54,-1008,1,1,0,4480
763,236423643,2,25400.0,54,-1008,2,1,0,4432
764,236626422,2,25400.0,54,-1008,0,2,0,4432
765,236823706,2,25400.0,54,-1007,1,1,0,4432
766,237023711,1,25400.0,53,-1008,1,1,0,4432
767,237223725,2,25400.0,54,-1008,1,1,0,4480
768,237423700,2,25400.0,53,-1008,1,0,0,4480
769,237626430,2,25400.0,54,-1007,1,1,0,4480
770,237823730,2,25400.0,54,-1007,1,1,0,4480
771,238023649,1,25400.0,54,-1007,0,1,0,4480
772,238223706,1,25400.0,54,-1007,0,1,0,4480
773,238423675,1,25400.0,54,-1008,1,1,1,4432
774,238626425,1,25400.0,53,-1007,1,0,0,4432
775,238823638,1,25400.0,54,-1007,0,0,0,4480
776,239023662,1,25400.0,54,-1008,0,0,0,4480
777,239223693,1,25400.0,54,-1008,1,0,0,4480
778,239423708,2,25400.0,54,-1008,1,1,0,4480
779,239626432,1,25400.0,54,-1008,1,1,0,4480
780,241823678,2,25450.0,54,-1008,1,1,0,4480
781,242023732,1,25450.0,54,-1008,1,1,0,4480
782,242223648,1,25450.0,53,-1008,0,0,0,4432
783,242423728,1,25450.0,54,-1007,1,1,0,4480
784,242626379,1,25450.0,54,-1008,0,0,0,4480
785,242823640,1,25450.0,53,-1008,1,0,0,4432
786,243023695,2,25450.0,54,-1008,1,1,0,4480
787,243223677,1,25450.0,54,-1008,1,0,0,4480
788,243423707,1,25450.0,54,-1008,1,1,0,4432
789,243626376,1,25450.0,54,-1008,1,2,0,4480
790,243823739,1,25450.0,54,-1007,1,0,0,4480
791,244023660,2,25450.0,54,-1008,1,0,0,4480
792,244223669,2,25450.0,54,-1008,0,1,0,4480
793,244423727,2,25450.0,54,-1008,0,1,0,4432
794,244626410,2,25450.0,54,-1008,1,1,0,4432
795,244823710,1,25450.0,53,-1007,1,1,0,4480
796,245023655,1,25450.0,53,-1008,0,1,0,4480
797,245223722,1,25450.0,54,-1008,1,0,0,4432
798,245423641,2,25450.0,54,-1008,1,0,0,4480
799,245626400,1,25450.0,53,-1008,1,1,1,4480
800,247823661,2,25500.0,53,-1007,1,0,0,4480
801,248023725,1,25500.0,54,-1007,1,0,0,4432
802,248223666,1,25500.0,54,-1008,1,1,0,4480
803,248423655,1,25500.0,54,-1008,0,1,0,4480
804,248626412,1,25500.0,54,-1008,1,1,0,4480
805,248823703,2,25500.0,53,-1008,0,1,0,4432
806,249023672,2,25500.0,54,-1008,1,1,0,4480
807,249223743,2,25500.0,54,-1008,1,1,0,4480
808,249423680,1,25500.0,54,-1008,1,1,0,4432
809,249626420,1,25500.0,54,-1008,0,1,0,4432
810,249823671,1,25500.0,53,-1008,1,1,0,4480
811,250023704,2,25500.0,53,-1008,1,1,0,4480
812,250223702,1,25500.0,53,-1008,0,0,0,4480
813,250423670,1,25500.0,54,-1008,1,1,0,4480
814,250626396,1,25500.0,54,-1008,1,1,0,4480
815,250823658,1,25500.0,54,-1008,1,0,1,4432
816,251023680,1,25500.0,54,-1008,1,1,0,4432
817,251223672,2,25500.0,54,-1008,0,1,0,4480
818,251423716,2,25500.0,54,-1007,0,1,0,4432
819,251626376,1,25500.0,54,-1009,1,1,0,4480
820,253823660,1,25550.0,54,-1008,1,1,0,4480
821,254023643,1,25550.0,54,-1008,1,1,0,4480
822,254223720,1,25550.0,53,-1008,1,0,0,4432
823,254423687,2,25550.0,54,-1008,1,1,0,4432
824,254626412,1,25550.0,54,-1008,1,1,0,4432
825,254823644,1,25550.0,53,-1008,1,1,0,4480
826,255023672,1,25550.0,54,-1009,1,0,0,4432
827,255223707,1,25550.0,54,-1008,0,1,0,4480
828,255423679,2,25550.0,53,-1008,1,0,0,4480
829,255626393,2,25550.0,53,-1008,1,1,0,4432
830,255823662,1,25550.0,53,-1008,1,1,0,4480
831,256023712,1,25550.0,54,-1008,1,1,0,4432
832,256223713,2,25550.0,53,-1008,1,1,0,4432
833,256423700,1,25550.0,53,-1008,0,1,0,4480
834,256626420,1,25550.0,53,-1008,1,1,0,4480
835,256823694,1,25550.0,54,-1007,1,1,0,4480
836,257023663,1,25550.0,54,-1008,0,0,0,4480
837,257223698,2,25550.0,54,-1007,1,1,0,4480
838,257423707,1,25550.0,54,-1008,1,1,0,4480
839,257626395,1,25550.0,54,-1008,0,1,0,4480
840,259823711,1,25600.0,53,-1008,1,1,0,4432
841,260023700,1,25600.0,54,-1008,1,1,1,4432
842,260223700,1,25600.0,54,-1007,1,1,0,4480
843,260423709,2,25600.0,54,-1007,1,1,0,4480
844,260626416,1,25600.0,54,-1007,1,1,0,4480
845,260823712,1,25600.0,54,-1007,0,0,0,4480
846,261023710,2,25600.0,54,-1007,0,1,0,4480
847,261223699,2,25600.0,53,-1007,1,0,0,4480
848,261423662,1,25600.0,53,-1008,0,1,0,4480
849,261626395,2,25600.0,54,-1008,0,1,0,4480
850,261823728,1,25600.0,54,-1008,1,1,0,4432
851,262023706,2,25600.0,54,-1008,1,1,0,4480
852,262223709,1,25600.0,54,-1008,1,1,0,4480
853,262423718,2,25600.0,53,-1008,0,0,0,4480
854,262626377,1,25600.0,54,-1008,1,1,0,4480
855,262823693,2,25600.0,54,-1008,0,0,0,4432
856,263023663,1,25600.0,54,-1008,1,1,0,4480
857,263223642,1,25600.0,53,-1009,0,1,0,4432
858,263423692,1,25600.0,54,-1009,0,0,1,4432
859,263626396,1,25600.0,53,-1009,2,0,0,4432
860,265823729,1,25650.0,54,-1008,1,1,0,4432
861,266023714,2,25650.0,54,-1007,1,1,0,4432
862,266223679,1,25650.0,54,-1007,1,1,0,4480
863,266423645,1,25650.0,54,-1007,0,1,0,4432
864,266626373,2,25650.0,54,-1007,1,1,0,4432
865,266823710,2,25650.0,54,-1008,1,0,0,4480
866,267023683,1,25650.0,54,-1007,1,1,0,4432
867,267223722,1,25650.0,54,-1007,1,1,0,4480
868,267423714,1,25650.0,53,-1007,1,0,0,4432
869,267626375,1,25650.0,54,-1007,1,1,0,4480
870,267823643,1,25650.0,54,-1008,0,1,0,4480
871,268023707,1,25650.0,54,-1007,0,1,0,4480
872,268223720,1,25650.0,53,-1008,1,0,0,4480
873,268423662,1,25650.0,54,-1008,1,1,0,4480
874,268626375,1,25650.0,54,-1008,0,1,0,4480
875,268823670,2,25650.0,54,-1008,0,0,0,4432
876,269023717,1,25650.0,54,-1008,1,1,0,4480
877,269223723,2,25650.0,54,-1008,0,1,0,4432
878,269423704,1,25650.0,54,-1008,0,0,0,4480
879,269626368,1,25650.0,53,-1009,1,1,0,4480
880,272023674,2,25700.0,53,-1008,1,1,0,4480
881,272223696,2,25700.0,53,-1008,0,1,0,4432
882,272423712,1,25700.0,54,-1008,0,1,0,4480
883,272626404,1,25700.0,53,-1008,1,1,0,4480
884,272823718,1,25700.0,54,-1008,1,0,0,4480
885,273023665,1,25700.0,53,-1008,0,1,0,4480
886,273223722,2,25700.0,53,-1008,1,1,0,4480
887,273423643,1,25700.0,54,-1008,0,1,0,4480
888,273626368,1,25700.0,53,-1009,0,1,0,4480
889,273823699,1,25700.0,53,-1008,1,1,0,4480
890,274023707,1,25700.0,53,-1008,0,1,0,4480
891,274223730,2,25700.0,53,-1009,1,1,0,4432
892,274423728,1,25700.0,54,-1008,1,1,0,4480
893,274626416,1,25700.0,54,-1009,1,1,0,4480
894,274823687,1,25700.0,53,-1009,1,1,0,4480
895,275023723,2,25700.0,53,-1008,1,0,0,4480
896,275223667,1,25700.0,54,-1008,1,1,0,4432
897,275423696,2,25700.0,54,-1008,1,1,0,4480
898,275626407,1,25700.0,54,-1007,1,1,0,4480
899,275823708,1,25700.0,54,-1007,1,1,0,4480
900,277823642,1,25750.0,54,-1009,0,1,0,4480
901,278023747,1,25750.0,54,-1008,0,0,0,4480
902,278223671,1,25750.0,54,-1008,1,0,1,4480
903,278423671,1,25750.0,54,-1008,0,1,0,4480
904,278626375,2,25750.0,53,-1008,0,1,0,4480
905,278823663,2,25750.0,54,-1008,0,1,0,4480
906,279023668,2,25750.0,54,-1008,1,0,0,4480
907,279223667,1,25750.0,54,-1008,2,1,0,4432
908,279423706,2,25750.0,53,-1007,0,1,0,4432
909,279626391,2,25750.0,53,-1008,1,1,0,4480
910,279823724,2,25750.0,54,-1008,1,1,0,4432
911,280023690,2,25750.0,54,-1008,1,1,0,4480
912,280223727,1,25750.0,53,-1008,1,1,0,4480
913,280423668,1,25750.0,54,-1008,0,0,0,4480
914,280626439,1,25750.0,54,-1008,1,1,0,4432
915,280823664,1,25750.0,53,-1008,0,0,0,4480
916,281023718,1,25750.0,53,-1008,0,1,0,4480
917,281223655,1,25750.0,54,-1008,1,1,0,4432
918,281423666,1,25750.0,54,-1009,1,1,0,4432
919,281626433,1,25750.0,54,-1008,0,0,0,4432
920,283823695,2,25800.0,53,-1007,1,0,0,4480
921,284023704,2,25800.0,54,-1007,0,1,0,4480
922,284223669,1,25800.0,53,-1008,1,2,0,4480
923,284423652,1,25800.0,54,-1007,1,1,0,4480
924,284628820,2,25800.0,54,-1008,0,1,0,4480
925,284823714,1,25800.0,53,-1008,1,1,0,4480
926,285023704,1,25800.0,54,-1008,1,1,0,4480
927,285223728,1,25800.0,54,-1008,1,0,0,4432
928,285423643,2,25800.0,54,-1008,1,2,0,4480
929,285626399,1,25800.0,54,-1008,1,1,0,4480
930,285823661,1,25800.0,53,-1008,2,0,0,4480
931,286023664,1,25800.0,54,-1009,1,1,0,4432
